speaker,word,decade,n
the lord chancellor,parliament,1800,22
the lord chancellor,law,1800,19
the lord chancellor,observed,1800,18
the lord chancellor,bills,1800,17
the lord chancellor,duty,1800,17
the lord chancellor,lords,1800,17
the lord chancellor,occasion,1800,17
the lord chancellor,measures,1800,14
the lord chancellor,necessity,1800,13
the lord chancellor,conduct,1800,12
the lord chancellor,information,1800,12
the lord chancellor,instance,1800,12
the lord chancellor,men,1800,12
the lord chancellor,contended,1800,11
the lord chancellor,opportunity,1800,11
the lord chancellor,public,1800,11
the lord chancellor,woolsack,1800,11
the earl of liverpool,government,1800,68
the earl of liverpool,spain,1800,66
the earl of liverpool,ministers,1800,58
the earl of liverpool,country,1800,55
the earl of liverpool,army,1800,51
the earl of liverpool,time,1800,51
the earl of liverpool,john,1800,41
the earl of liverpool,portugal,1800,38
the earl of liverpool,moore,1800,34
the earl of liverpool,conduct,1800,33
the earl of liverpool,cavalry,1800,32
the earl of liverpool,cause,1800,31
the earl of liverpool,british,1800,28
the earl of liverpool,parliament,1800,25
the earl of liverpool,circumstances,1800,24
the earl of liverpool,french,1800,22
the earl of liverpool,spanish,1800,22
the earl of liverpool,france,1800,21
the earl of liverpool,public,1800,21
the earl of liverpool,000,1800,20
the marquis of titchfield,borough,1800,2
the marquis of titchfield,highly,1800,2
the marquis of titchfield,implicated,1800,2
the marquis of titchfield,letter,1800,2
the marquis of titchfield,mentioned,1800,2
the marquis of titchfield,name,1800,2
the marquis of titchfield,rose,1800,2
the marquis of titchfield,300,1800,1
the marquis of titchfield,50,1800,1
the marquis of titchfield,according,1800,1
the marquis of titchfield,addition,1800,1
the marquis of titchfield,advantageous,1800,1
the marquis of titchfield,alluded,1800,1
the marquis of titchfield,approbation,1800,1
the marquis of titchfield,approved,1800,1
the marquis of titchfield,attempt,1800,1
the marquis of titchfield,authority,1800,1
the marquis of titchfield,baronet,1800,1
the marquis of titchfield,beazley,1800,1
the marquis of titchfield,bribery,1800,1
mr. huskisson,gent,1800,104
mr. huskisson,public,1800,52
mr. huskisson,000,1800,44
mr. huskisson,country,1800,33
mr. huskisson,year,1800,32
mr. huskisson,expence,1800,23
mr. huskisson,revenue,1800,22
mr. huskisson,charge,1800,20
mr. huskisson,saving,1800,20
mr. huskisson,duty,1800,19
mr. huskisson,increase,1800,19
mr. huskisson,government,1800,18
mr. huskisson,taxes,1800,18
mr. huskisson,establishment,1800,17
mr. huskisson,price,1800,17
mr. huskisson,accounts,1800,16
mr. huskisson,plan,1800,16
mr. huskisson,time,1800,16
mr. huskisson,expenditure,1800,14
mr. huskisson,hospital,1800,14
the master of the rolls,spain,1800,46
the master of the rolls,war,1800,35
the master of the rolls,evidence,1800,33
the master of the rolls,treaty,1800,28
the master of the rolls,influence,1800,22
the master of the rolls,circumstances,1800,19
the master of the rolls,neutrality,1800,18
the master of the rolls,time,1800,18
the master of the rolls,gent,1800,17
the master of the rolls,public,1800,17
the master of the rolls,reason,1800,16
the master of the rolls,armaments,1800,15
the master of the rolls,cause,1800,15
the master of the rolls,frere,1800,15
the master of the rolls,spanish,1800,15
the master of the rolls,france,1800,14
the master of the rolls,testimony,1800,14
the master of the rolls,received,1800,13
the master of the rolls,agreement,1800,12
the master of the rolls,allowed,1800,12
the solicitor-general,offence,1800,6
the solicitor-general,punishment,1800,6
the solicitor-general,property,1800,5
the solicitor-general,time,1800,4
the solicitor-general,capital,1800,3
the solicitor-general,court,1800,3
the solicitor-general,individual,1800,3
the solicitor-general,larceny,1800,3
the solicitor-general,transportation,1800,3
the solicitor-general,acquitted,1800,2
the solicitor-general,charge,1800,2
the solicitor-general,committed,1800,2
the solicitor-general,criminals,1800,2
the solicitor-general,description,1800,2
the solicitor-general,disposal,1800,2
the solicitor-general,feloniously,1800,2
the solicitor-general,generally,1800,2
the solicitor-general,judge,1800,2
the solicitor-general,occurred,1800,2
the solicitor-general,perceived,1800,2
lord holland,orders,1800,16
lord holland,ministers,1800,12
lord holland,spain,1800,12
lord holland,country,1800,11
lord holland,government,1800,10
lord holland,necessity,1800,10
lord holland,time,1800,9
lord holland,former,1800,8
lord holland,objections,1800,8
lord holland,alteration,1800,7
lord holland,carried,1800,7
lord holland,considered,1800,7
lord holland,innovation,1800,7
lord holland,law,1800,7
lord holland,policy,1800,7
lord holland,reason,1800,7
lord holland,circumstances,1800,6
lord holland,compromise,1800,6
lord holland,contended,1800,6
lord holland,ireland,1800,6
mr. charles grant,directors,1800,4
mr. charles grant,india,1800,4
mr. charles grant,court,1800,3
mr. charles grant,inquiry,1800,3
mr. charles grant,public,1800,3
mr. charles grant,body,1800,2
mr. charles grant,bonds,1800,2
mr. charles grant,committees,1800,2
mr. charles grant,duty,1800,2
mr. charles grant,expressed,1800,2
mr. charles grant,notwithstanding,1800,2
mr. charles grant,received,1800,2
mr. charles grant,situation,1800,2
mr. charles grant,weeks,1800,2
mr. charles grant,absence,1800,1
mr. charles grant,abuses,1800,1
mr. charles grant,according,1800,1
mr. charles grant,advertisements,1800,1
mr. charles grant,affairs,1800,1
mr. charles grant,affirmative,1800,1
the bishop of exeter,acquiesced,1800,1
the bishop of exeter,banns,1800,1
the bishop of exeter,bills,1800,1
the bishop of exeter,cease,1800,1
the bishop of exeter,chapels,1800,1
the bishop of exeter,churches,1800,1
the bishop of exeter,hoped,1800,1
the bishop of exeter,introduction,1800,1
the bishop of exeter,justness,1800,1
the bishop of exeter,lord's,1800,1
the bishop of exeter,marriages,1800,1
the bishop of exeter,moved,1800,1
the bishop of exeter,observation,1800,1
the bishop of exeter,publication,1800,1
the bishop of exeter,reading,1800,1
the bishop of exeter,rendering,1800,1
the bishop of exeter,solemnized,1800,1
the bishop of exeter,valid,1800,1
sir robert peel,dead,1800,2
sir robert peel,names,1800,2
sir robert peel,petition,1800,2
sir robert peel,signatures,1800,2
sir robert peel,000,1800,1
sir robert peel,1600,1800,1
sir robert peel,47,1800,1
sir robert peel,adverted,1800,1
sir robert peel,annexed,1800,1
sir robert peel,annexing,1800,1
sir robert peel,arise,1800,1
sir robert peel,complaint,1800,1
sir robert peel,contained,1800,1
sir robert peel,countenanced,1800,1
sir robert peel,glad,1800,1
sir robert peel,inconvenience,1800,1
sir robert peel,informed,1800,1
sir robert peel,laid,1800,1
sir robert peel,law,1800,1
sir robert peel,manchester,1800,1
lord stanley,clarke,1800,12
lord stanley,evidence,1800,12
lord stanley,highness,1800,9
lord stanley,influence,1800,9
lord stanley,royal,1800,9
lord stanley,public,1800,8
lord stanley,character,1800,6
lord stanley,duke,1800,6
lord stanley,gent,1800,6
lord stanley,clamour,1800,5
lord stanley,conversation,1800,5
lord stanley,mind,1800,5
lord stanley,nature,1800,5
lord stanley,york,1800,5
lord stanley,authority,1800,4
lord stanley,corruption,1800,4
lord stanley,dowler,1800,4
lord stanley,improper,1800,4
lord stanley,others,1800,4
lord stanley,proof,1800,4
sir r. peel,hand,1800,2
sir r. peel,ireland,1800,2
sir r. peel,allowed,1800,1
sir r. peel,appropriated,1800,1
sir r. peel,assist,1800,1
sir r. peel,conducted,1800,1
sir r. peel,consequences,1800,1
sir r. peel,consumed,1800,1
sir r. peel,conviction,1800,1
sir r. peel,countries,1800,1
sir r. peel,depression,1800,1
sir r. peel,destruction,1800,1
sir r. peel,england,1800,1
sir r. peel,ensue,1800,1
sir r. peel,expressed,1800,1
sir r. peel,fatal,1800,1
sir r. peel,fed,1800,1
sir r. peel,half,1800,1
sir r. peel,hitherto,1800,1
sir r. peel,manufactures,1800,1
mr. villiers,books,1800,5
mr. villiers,time,1800,5
mr. villiers,copies,1800,3
mr. villiers,universities,1800,3
mr. villiers,authors,1800,2
mr. villiers,learning,1800,2
mr. villiers,libraries,1800,2
mr. villiers,moved,1800,2
mr. villiers,ordered,1800,2
mr. villiers,printed,1800,2
mr. villiers,securing,1800,2
mr. villiers,works,1800,2
mr. villiers,28,1800,1
mr. villiers,accede,1800,1
mr. villiers,additions,1800,1
mr. villiers,advantages,1800,1
mr. villiers,afforded,1800,1
mr. villiers,assigns,1800,1
mr. villiers,author,1800,1
mr. villiers,authority,1800,1
the earl of derby,advanced,1800,2
the earl of derby,extraordinary,1800,2
the earl of derby,informed,1800,2
the earl of derby,positions,1800,2
the earl of derby,declare,1800,1
the earl of derby,duty,1800,1
the earl of derby,expressed,1800,1
the earl of derby,home,1800,1
the earl of derby,ministers,1800,1
the earl of derby,objectionable,1800,1
the earl of derby,occasion,1800,1
the earl of derby,opposite,1800,1
the earl of derby,particularly,1800,1
the earl of derby,subjects,1800,1
the solicitor general,court,1800,18
the solicitor general,gent,1800,15
the solicitor general,law,1800,11
the solicitor general,character,1800,10
the solicitor general,conduct,1800,9
the solicitor general,contended,1800,9
the solicitor general,evidence,1800,9
the solicitor general,inquiry,1800,9
the solicitor general,name,1800,9
the solicitor general,judges,1800,8
the solicitor general,justice,1800,8
the solicitor general,chief,1800,7
the solicitor general,indeed,1800,7
the solicitor general,sentence,1800,7
the solicitor general,sheriffs,1800,7
the solicitor general,time,1800,7
the solicitor general,times,1800,7
the solicitor general,witness,1800,7
the solicitor general,address,1800,6
the solicitor general,bar,1800,6
mr. corry,ireland,1800,60
mr. corry,country,1800,35
mr. corry,gent,1800,34
mr. corry,crown,1800,27
mr. corry,duties,1800,23
mr. corry,duty,1800,23
mr. corry,parliament,1800,23
mr. corry,irish,1800,20
mr. corry,time,1800,18
mr. corry,hereditary,1800,13
mr. corry,objection,1800,13
mr. corry,till,1800,13
mr. corry,value,1800,13
mr. corry,year,1800,13
mr. corry,government,1800,12
mr. corry,granted,1800,12
mr. corry,revenue,1800,12
mr. corry,session,1800,12
mr. corry,public,1800,11
mr. corry,article,1800,10
mr. goschen,admiralty,1800,1
mr. goschen,budget,1800,1
mr. goschen,burghs,1800,1
mr. goschen,friday,1800,1
mr. goschen,george's,1800,1
mr. goschen,goschen,1800,1
mr. goschen,hanover,1800,1
mr. goschen,monday,1800,1
mr. goschen,similar,1800,1
mr. goschen,square,1800,1
mr. goschen,st,1800,1
mr. goschen,wick,1800,1
mr. mundella,referred,1800,5
mr. mundella,british,1800,4
mr. mundella,fishing,1800,4
mr. mundella,trade,1800,4
mr. mundella,vessels,1800,4
mr. mundella,company,1800,3
mr. mundella,railway,1800,3
mr. mundella,regulations,1800,3
mr. mundella,soldiers,1800,3
mr. mundella,apply,1800,2
mr. mundella,change,1800,2
mr. mundella,company's,1800,2
mr. mundella,furlough,1800,2
mr. mundella,inquiry,1800,2
mr. mundella,interest,1800,2
mr. mundella,international,1800,2
mr. mundella,irish,1800,2
mr. mundella,lights,1800,2
mr. mundella,mark,1800,2
mr. mundella,passengers,1800,2
lord george hamilton,india,1800,3
lord george hamilton,superannuation,1800,3
lord george hamilton,east,1800,2
lord george hamilton,terms,1800,2
lord george hamilton,amend,1800,1
lord george hamilton,applied,1800,1
lord george hamilton,belonged,1800,1
lord george hamilton,charges,1800,1
lord george hamilton,circulated,1800,1
lord george hamilton,company,1800,1
lord george hamilton,company's,1800,1
lord george hamilton,concerned,1800,1
lord george hamilton,contrary,1800,1
lord george hamilton,difficulty,1800,1
lord george hamilton,earlier,1800,1
lord george hamilton,funds,1800,1
lord george hamilton,george,1800,1
lord george hamilton,iii,1800,1
lord george hamilton,increase,1800,1
lord george hamilton,lengthened,1800,1
mr. knatchbull-hugessen,agricultural,1800,9
mr. knatchbull-hugessen,government,1800,7
mr. knatchbull-hugessen,country,1800,4
mr. knatchbull-hugessen,agriculture,1800,3
mr. knatchbull-hugessen,depression,1800,3
mr. knatchbull-hugessen,discussion,1800,2
mr. knatchbull-hugessen,important,1800,2
mr. knatchbull-hugessen,interests,1800,2
mr. knatchbull-hugessen,labourers,1800,2
mr. knatchbull-hugessen,treated,1800,2
mr. knatchbull-hugessen,absolutely,1800,1
mr. knatchbull-hugessen,adopt,1800,1
mr. knatchbull-hugessen,affairs,1800,1
mr. knatchbull-hugessen,affected,1800,1
mr. knatchbull-hugessen,arbitrary,1800,1
mr. knatchbull-hugessen,break,1800,1
mr. knatchbull-hugessen,cajoled,1800,1
mr. knatchbull-hugessen,camel's,1800,1
mr. knatchbull-hugessen,carried,1800,1
mr. knatchbull-hugessen,causes,1800,1
colonel stanley,instead,1800,2
colonel stanley,value,1800,2
colonel stanley,10,1800,1
colonel stanley,100,1800,1
colonel stanley,20,1800,1
colonel stanley,30,1800,1
colonel stanley,dwelling,1800,1
colonel stanley,gained,1800,1
colonel stanley,irish,1800,1
colonel stanley,parishes,1800,1
colonel stanley,paupers,1800,1
colonel stanley,prevent,1800,1
colonel stanley,purchase,1800,1
colonel stanley,renting,1800,1
colonel stanley,respective,1800,1
colonel stanley,scotch,1800,1
colonel stanley,settlement,1800,1
mr. sexton,kerry,1800,2
mr. sexton,sexton,1800,2
mr. sexton,auditor,1800,1
mr. sexton,constituency,1800,1
mr. sexton,contains,1800,1
mr. sexton,direct,1800,1
mr. sexton,engaged,1800,1
mr. sexton,evicted,1800,1
mr. sexton,funds,1800,1
mr. sexton,guardians,1800,1
mr. sexton,inquiries,1800,1
mr. sexton,obstinate,1800,1
mr. sexton,organisations,1800,1
mr. sexton,pension,1800,1
mr. sexton,persistence,1800,1
mr. sexton,police,1800,1
mr. sexton,power,1800,1
mr. sexton,preachers,1800,1
mr. sexton,providing,1800,1
mr. sexton,reading,1800,1
mr. campbell-bannerman,india,1800,5
mr. campbell-bannerman,hospital,1800,4
mr. campbell-bannerman,war,1800,4
mr. campbell-bannerman,000,1800,3
mr. campbell-bannerman,1,1800,3
mr. campbell-bannerman,31,1800,3
mr. campbell-bannerman,500,1800,3
mr. campbell-bannerman,850,1800,3
mr. campbell-bannerman,bannerman,1800,3
mr. campbell-bannerman,campbell,1800,3
mr. campbell-bannerman,march,1800,3
mr. campbell-bannerman,salaries,1800,3
mr. campbell-bannerman,sick,1800,3
mr. campbell-bannerman,stirling,1800,3
mr. campbell-bannerman,1883,1800,2
mr. campbell-bannerman,1887,1800,2
mr. campbell-bannerman,army,1800,2
mr. campbell-bannerman,association,1800,2
mr. campbell-bannerman,bands,1800,2
mr. campbell-bannerman,brennan,1800,2
mr. a. j. balfour,government,1800,37
mr. a. j. balfour,private,1800,23
mr. a. j. balfour,time,1800,17
mr. a. j. balfour,business,1800,16
mr. a. j. balfour,supply,1800,12
mr. a. j. balfour,measures,1800,11
mr. a. j. balfour,forward,1800,9
mr. a. j. balfour,cheers,1800,8
mr. a. j. balfour,easter,1800,8
mr. a. j. balfour,rates,1800,8
mr. a. j. balfour,session,1800,8
mr. a. j. balfour,speech,1800,8
mr. a. j. balfour,night,1800,7
mr. a. j. balfour,bringing,1800,6
mr. a. j. balfour,controversial,1800,6
mr. a. j. balfour,days,1800,6
mr. a. j. balfour,end,1800,6
mr. a. j. balfour,relief,1800,6
mr. a. j. balfour,spent,1800,6
mr. a. j. balfour,unofficial,1800,6
mr. dillon,allowed,1800,2
mr. dillon,insurgents,1800,2
mr. dillon,international,1800,2
mr. dillon,mussulmans,1800,2
mr. dillon,rescued,1800,2
mr. dillon,affairs,1800,1
mr. dillon,armed,1800,1
mr. dillon,arrangements,1800,1
mr. dillon,beg,1800,1
mr. dillon,candano,1800,1
mr. dillon,canea,1800,1
mr. dillon,colonel,1800,1
mr. dillon,combatants,1800,1
mr. dillon,fighting,1800,1
mr. dillon,forces,1800,1
mr. dillon,foreign,1800,1
mr. dillon,governor,1800,1
mr. dillon,greece,1800,1
mr. dillon,intervened,1800,1
mr. dillon,prisoners,1800,1
sir c. russell,ship,1800,7
sir c. russell,award,1800,4
sir c. russell,provision,1800,4
sir c. russell,cruiser,1800,3
sir c. russell,difference,1800,3
sir c. russell,party,1800,3
sir c. russell,questions,1800,3
sir c. russell,accused,1800,2
sir c. russell,american,1800,2
sir c. russell,beg,1800,2
sir c. russell,bills,1800,2
sir c. russell,canada,1800,2
sir c. russell,circumstances,1800,2
sir c. russell,condition,1800,2
sir c. russell,contents,1800,2
sir c. russell,correspond,1800,2
sir c. russell,court,1800,2
sir c. russell,discussion,1800,2
sir c. russell,english,1800,2
sir c. russell,exactly,1800,2
sir r. webster,regulations,1800,5
sir r. webster,sub,1800,5
sir r. webster,section,1800,4
sir r. webster,award,1800,3
sir r. webster,meant,1800,3
sir r. webster,publication,1800,3
sir r. webster,ship,1800,3
sir r. webster,country,1800,2
sir r. webster,criticised,1800,2
sir r. webster,importance,1800,2
sir r. webster,interests,1800,2
sir r. webster,interfered,1800,2
sir r. webster,notice,1800,2
sir r. webster,port,1800,2
sir r. webster,provisions,1800,2
sir r. webster,published,1800,2
sir r. webster,receive,1800,2
sir r. webster,1,1800,1
sir r. webster,absence,1800,1
sir r. webster,accused,1800,1
mr. labouchere,government,1800,19
mr. labouchere,private,1800,11
mr. labouchere,session,1800,7
mr. labouchere,time,1800,7
mr. labouchere,motions,1800,6
mr. labouchere,labouchere,1800,5
mr. labouchere,ministers,1800,5
mr. labouchere,opposition,1800,5
mr. labouchere,expected,1800,4
mr. labouchere,mismanaged,1800,4
mr. labouchere,speech,1800,4
mr. labouchere,budget,1800,3
mr. labouchere,conciliatory,1800,3
mr. labouchere,confidence,1800,3
mr. labouchere,forward,1800,3
mr. labouchere,knew,1800,3
mr. labouchere,majority,1800,3
mr. labouchere,registration,1800,3
mr. labouchere,scotch,1800,3
mr. labouchere,vote,1800,3
mr. curzon,government,1800,27
mr. curzon,vote,1800,11
mr. curzon,franchise,1800,10
