speaker,word,decade,n
lord j. russell rose,union,1840,35
lord j. russell rose,o'connell,1840,29
lord langdale,court,1830,148
lord langdale,time,1830,101
lord langdale,law,1830,87
lord langdale,judge,1830,76
lord langdale,lords,1830,73
lord langdale,chancery,1830,69
lord langdale,estate,1830,63
lord langdale,courts,1830,55
lord langdale,justice,1830,55
lord langdale,judicial,1830,51
lord langdale,solicitors,1840,34
lord langdale,law,1840,32
lord langdale,attornies,1840,29
lord langdale,time,1840,19
lord langdale,solicitor,1840,18
lord langdale,attorney,1840,17
lord langdale,business,1840,14
lord langdale,bills,1840,13
lord langdale,courts,1840,13
lord langdale,duties,1840,13
lord langdale,courts,1850,23
lord langdale,court,1850,18
lord langdale,justice,1850,17
lord langdale,law,1850,17
lord langdale,expense,1850,16
lord langdale,chancery,1850,14
lord langdale,orders,1850,12
lord langdale,time,1850,11
lord langdale,parliament,1850,10
lord langdale,judge,1850,9
lord monteagle,government,1840,840
lord monteagle,000,1840,836
lord monteagle,ireland,1840,790
lord monteagle,country,1840,610
lord monteagle,duty,1840,563
lord monteagle,law,1840,516
lord monteagle,time,1840,416
lord monteagle,parliament,1840,406
lord monteagle,public,1840,385
lord monteagle,relief,1840,322
lord monteagle,government,1850,748
lord monteagle,000,1850,576
lord monteagle,parliament,1850,423
lord monteagle,public,1850,410
lord monteagle,india,1850,368
lord monteagle,time,1850,362
lord monteagle,country,1850,327
lord monteagle,ireland,1850,258
lord monteagle,system,1850,246
lord monteagle,law,1850,231
lord monteagle,000,1860,102
lord monteagle,government,1860,102
lord monteagle,india,1860,98
lord monteagle,banks,1860,79
lord monteagle,savings,1860,79
lord monteagle,parliament,1860,72
lord monteagle,year,1860,64
lord monteagle,commons,1860,61
lord monteagle,tax,1860,53
lord monteagle,money,1860,50
lord monteagle,education,1870,22
lord monteagle,government,1870,11
lord monteagle,ireland,1870,11
lord monteagle,country,1870,8
lord monteagle,lords,1870,7
lord monteagle,university,1870,7
lord monteagle,hope,1870,6
lord monteagle,schools,1870,6
lord monteagle,speech,1870,5
lord monteagle,crime,1870,4
lord monteagle,ireland,1880,42
lord monteagle,government,1880,38
lord monteagle,works,1880,27
lord monteagle,country,1880,20
lord monteagle,000,1880,18
lord monteagle,tenant,1880,17
lord monteagle,boards,1880,14
lord monteagle,commission,1880,14
lord monteagle,guardians,1880,13
lord monteagle,land,1880,13
lord monteagle,government,1890,35
lord monteagle,ireland,1890,35
lord monteagle,land,1890,21
lord monteagle,tenant,1890,17
lord monteagle,education,1890,13
lord monteagle,landlords,1890,13
lord monteagle,tenants,1890,13
lord monteagle,county,1890,12
lord monteagle,irish,1890,12
lord monteagle,england,1890,11
lord monteagle,government,1900,41
lord monteagle,ireland,1900,36
lord monteagle,commissioners,1900,21
lord monteagle,retaliation,1900,21
lord monteagle,time,1900,21
lord monteagle,purchase,1900,19
lord monteagle,words,1900,19
lord monteagle,000,1900,16
lord monteagle,relief,1900,15
lord monteagle,districts,1900,14
lord monteagle,banks,1910,9
lord monteagle,ireland,1910,6
lord monteagle,started,1910,4
lord monteagle,deposits,1910,3
lord monteagle,land,1910,3
lord monteagle,attract,1910,2
lord monteagle,buy,1910,2
lord monteagle,character,1910,2
lord monteagle,community,1910,2
lord monteagle,councils,1910,2
lord morpeth,evidence,1800,6
lord morpeth,support,1800,3
lord morpeth,testimony,1800,3
lord morpeth,unable,1800,3
lord morpeth,accusation,1800,2
lord morpeth,circumstance,1800,2
lord morpeth,clarke,1800,2
lord morpeth,conduct,1800,2
lord morpeth,considerable,1800,2
lord morpeth,continued,1800,2
lord morpeth,country,1810,24
lord morpeth,constitution,1810,23
lord morpeth,speaker,1810,22
lord morpeth,parliament,1810,21
lord morpeth,time,1810,20
lord morpeth,commons,1810,19
lord morpeth,speech,1810,18
lord morpeth,throne,1810,16
lord morpeth,period,1810,15
lord morpeth,duty,1810,12
lord morpeth,catholic,1820,17
lord morpeth,country,1820,16
lord morpeth,ireland,1820,16
lord morpeth,policy,1820,16
lord morpeth,roman,1820,16
lord morpeth,catholics,1820,14
lord morpeth,canning,1820,13
lord morpeth,public,1820,12
lord morpeth,feelings,1820,11
lord morpeth,subjects,1820,10
lord morpeth,country,1830,107
lord morpeth,government,1830,92
lord morpeth,time,1830,86
lord morpeth,petition,1830,85
lord morpeth,ireland,1830,82
lord morpeth,people,1830,72
lord morpeth,church,1830,68
lord morpeth,reform,1830,55
lord morpeth,public,1830,53
lord morpeth,county,1830,50
lord morpeth,government,1840,3
lord morpeth,labour,1840,3
lord morpeth,period,1840,3
lord morpeth,reduction,1840,3
lord morpeth,city,1840,2
lord morpeth,consent,1840,2
lord morpeth,district,1840,2
lord morpeth,hour,1840,2
lord morpeth,hours,1840,2
lord morpeth,introduce,1840,2
lord morpeth,authorities,1900,11
lord morpeth,schools,1900,10
lord morpeth,finance,1900,8
lord morpeth,government,1900,8
lord morpeth,majority,1900,7
lord morpeth,procedure,1900,7
lord morpeth,closure,1900,6
lord morpeth,commissioners,1900,6
lord morpeth,important,1900,6
lord morpeth,time,1900,6
lord porchester,time,1800,15
lord porchester,lords,1800,11
lord porchester,public,1800,10
lord porchester,country,1800,9
lord porchester,reform,1800,8
lord porchester,princes,1800,7
lord porchester,conduct,1800,6
lord porchester,ministers,1800,6
lord porchester,period,1800,6
lord porchester,word,1800,6
lord porchester,expedition,1810,36
lord porchester,ministers,1810,34
lord porchester,inquiry,1810,22
lord porchester,country,1810,21
lord porchester,army,1810,16
lord porchester,conduct,1810,16
lord porchester,walcheren,1810,14
lord porchester,austria,1810,12
lord porchester,force,1810,12
lord porchester,time,1810,12
lord porchester,country,1830,38
lord porchester,people,1830,29
lord porchester,reform,1830,28
lord porchester,government,1830,26
lord porchester,men,1830,25
lord porchester,ministers,1830,25
lord porchester,property,1830,23
lord porchester,constitution,1830,20
lord porchester,power,1830,18
lord porchester,interests,1830,16
lord r. churchill,budget,1800,7
lord r. churchill,government,1800,7
lord r. churchill,session,1800,6
lord r. churchill,time,1800,6
lord r. churchill,year,1800,6
lord r. churchill,majority,1800,5
lord r. churchill,opposition,1800,4
lord r. churchill,speech,1800,4
lord r. churchill,bills,1800,3
lord r. churchill,commons,1800,3
lord r. churchill,000,1880,39
lord r. churchill,year,1880,21
lord r. churchill,expenditure,1880,18
lord r. churchill,four,1880,15
lord r. churchill,shipbuilding,1880,13
lord r. churchill,estimates,1880,12
lord r. churchill,vote,1880,12
lord r. churchill,500,1880,10
lord r. churchill,government,1880,10
lord r. churchill,admiralty,1880,9
lord r. churchill,government,1890,237
lord r. churchill,parliament,1890,177
lord r. churchill,irish,1890,176
lord r. churchill,law,1890,147
lord r. churchill,ireland,1890,135
lord r. churchill,party,1890,117
lord r. churchill,time,1890,87
lord r. churchill,commons,1890,80
lord r. churchill,country,1890,65
lord r. churchill,opposition,1890,65
lord randolph churchill,ireland,1870,54
lord randolph churchill,government,1870,47
lord randolph churchill,000,1870,26
lord randolph churchill,county,1870,26
lord randolph churchill,time,1870,26
lord randolph churchill,irish,1870,24
lord randolph churchill,schools,1870,24
lord randolph churchill,country,1870,23
lord randolph churchill,year,1870,21
lord randolph churchill,property,1870,20
lord randolph churchill,government,1880,2796
lord randolph churchill,000,1880,1061
lord randolph churchill,ireland,1880,962
lord randolph churchill,time,1880,824
lord randolph churchill,parliament,1880,780
lord randolph churchill,irish,1880,711
lord randolph churchill,country,1880,607
lord randolph churchill,public,1880,571
lord randolph churchill,party,1880,570
lord randolph churchill,commons,1880,490
lord randolph churchill,churchill,1890,7
lord randolph churchill,education,1890,7
lord randolph churchill,government,1890,7
lord randolph churchill,paddington,1890,7
lord randolph churchill,randolph,1890,7
lord randolph churchill,year,1890,6
lord randolph churchill,commons,1890,5
lord randolph churchill,financial,1890,5
lord randolph churchill,commissioners,1890,4
lord randolph churchill,rule,1890,4
lord robert montagu,church,1850,85
lord robert montagu,rates,1850,24
lord robert montagu,religion,1850,22
lord robert montagu,national,1850,15
lord robert montagu,established,1850,13
lord robert montagu,conscientious,1850,12
lord robert montagu,society,1850,12
lord robert montagu,country,1850,11
lord robert montagu,dissenters,1850,11
lord robert montagu,support,1850,10
lord robert montagu,cattle,1860,679
lord robert montagu,government,1860,495
lord robert montagu,year,1860,465
lord robert montagu,country,1860,448
lord robert montagu,000,1860,438
lord robert montagu,foreign,1860,322
lord robert montagu,schools,1860,316
lord robert montagu,education,1860,272
lord robert montagu,time,1860,264
lord robert montagu,market,1860,247
lord robert montagu,schools,1870,355
lord robert montagu,government,1870,352
lord robert montagu,school,1870,287
lord robert montagu,education,1870,200
lord robert montagu,ireland,1870,192
lord robert montagu,england,1870,190
lord robert montagu,religious,1870,182
lord robert montagu,country,1870,170
lord robert montagu,children,1870,158
lord robert montagu,council,1870,141
lord stanley,clarke,1800,12
lord stanley,evidence,1800,12
lord stanley,highness,1800,9
lord stanley,influence,1800,9
lord stanley,royal,1800,9
lord stanley,public,1800,8
lord stanley,character,1800,6
lord stanley,duke,1800,6
lord stanley,gent,1800,6
lord stanley,clamour,1800,5
lord stanley,petition,1810,28
lord stanley,country,1810,20
lord stanley,manchester,1810,20
lord stanley,time,1810,19
lord stanley,yeomanry,1810,18
lord stanley,government,1810,14
lord stanley,meeting,1810,13
lord stanley,petitions,1810,13
lord stanley,distress,1810,12
lord stanley,address,1810,11
lord stanley,letter,1820,6
lord stanley,petition,1820,6
lord stanley,county,1820,5
lord stanley,forward,1820,5
lord stanley,justice,1820,5
lord stanley,laws,1820,5
lord stanley,minutes,1820,5
lord stanley,read,1820,5
lord stanley,rose,1820,5
lord stanley,crown,1820,4
lord stanley,ireland,1830,611
lord stanley,government,1830,593
lord stanley,church,1830,476
lord stanley,country,1830,328
lord stanley,time,1830,323
lord stanley,law,1830,293
lord stanley,parliament,1830,274
lord stanley,year,1830,259
lord stanley,000,1830,247
lord stanley,power,1830,226
lord stanley,government,1840,2309
lord stanley,country,1840,1636
lord stanley,ireland,1840,1085
lord stanley,time,1840,1001
lord stanley,000,1840,900
lord stanley,law,1840,838
lord stanley,duty,1840,793
lord stanley,parliament,1840,685
lord stanley,year,1840,653
lord stanley,lords,1840,638
lord stanley,government,1850,1408
lord stanley,country,1850,695
lord stanley,time,1850,663
lord stanley,india,1850,599
lord stanley,000,1850,559
lord stanley,public,1850,415
lord stanley,parliament,1850,387
lord stanley,council,1850,376
lord stanley,power,1850,366
lord stanley,law,1850,361
lord stanley,government,1860,500
lord stanley,time,1860,311
lord stanley,country,1860,184
lord stanley,power,1860,153
lord stanley,public,1860,147
lord stanley,law,1860,141
lord stanley,parliament,1860,141
lord stanley,office,1860,139
lord stanley,doubt,1860,138
lord stanley,system,1860,133
lord stanley,government,1870,251
lord stanley,law,1870,116
lord stanley,country,1870,102
lord stanley,office,1870,98
lord stanley,straits,1870,96
lord stanley,british,1870,95
lord stanley,india,1870,95
lord stanley,colonial,1870,79
lord stanley,time,1870,73
lord stanley,governor,1870,66
lord stanley,government,1880,265
lord stanley,time,1880,137
lord stanley,india,1880,122
lord stanley,office,1880,100
lord stanley,railway,1880,95
lord stanley,court,1880,81
lord stanley,trade,1880,80
lord stanley,country,1880,70
lord stanley,year,1880,69
lord stanley,public,1880,66
lord stanley,government,1890,159
lord stanley,office,1890,83
lord stanley,time,1890,73
lord stanley,india,1890,68
lord stanley,lords,1890,64
lord stanley,000,1890,63
lord stanley,year,1890,52
lord stanley,duty,1890,48
lord stanley,law,1890,48
lord stanley,wheat,1890,47
lord stanley,office,1900,479
lord stanley,war,1900,478
lord stanley,time,1900,338
lord stanley,schools,1900,316
lord stanley,south,1900,290
lord stanley,school,1900,287
lord stanley,men,1900,280
lord stanley,government,1900,263
lord stanley,officers,1900,260
lord stanley,horses,1900,247
lord stanley,works,1910,11
lord stanley,money,1910,5
lord stanley,000,1910,4
lord stanley,expenditure,1910,4
lord stanley,received,1910,4
lord stanley,1901,1910,3
lord stanley,country,1910,3
lord stanley,difference,1910,3
lord stanley,method,1910,3
lord stanley,numbers,1910,3
marquis wellesley,country,1810,146
marquis wellesley,government,1810,118
marquis wellesley,war,1810,94
marquis wellesley,treaty,1810,91
marquis wellesley,power,1810,83
marquis wellesley,france,1810,78
marquis wellesley,people,1810,76
marquis wellesley,ministers,1810,73
marquis wellesley,ireland,1810,69
marquis wellesley,spain,1810,69
marquis wellesley,securities,1820,8
marquis wellesley,laws,1820,7
marquis wellesley,danger,1820,5
marquis wellesley,catholics,1820,4
marquis wellesley,church,1820,3
marquis wellesley,difficulties,1820,3
marquis wellesley,duty,1820,3
marquis wellesley,ireland,1820,3
marquis wellesley,operation,1820,3
marquis wellesley,positive,1820,3
me. sexton,irish,1890,53
me. sexton,evidence,1890,46
me. sexton,ireland,1890,44
me. sexton,people,1890,35
me. sexton,judges,1890,34
me. sexton,party,1890,32
me. sexton,government,1890,31
me. sexton,league,1890,31
me. sexton,letter,1890,28
me. sexton,land,1890,26
mr. a. h. dyke acland,schools,1800,26
mr. a. h. dyke acland,voluntary,1800,16
mr. a. h. dyke acland,school,1800,15
mr. a. h. dyke acland,districts,1800,14
mr. a. h. dyke acland,relief,1800,13
mr. a. h. dyke acland,rate,1800,10
mr. a. h. dyke acland,boards,1800,8
mr. a. h. dyke acland,efficiency,1800,8
mr. a. h. dyke acland,ratepayers,1800,8
mr. a. h. dyke acland,child,1800,7
mr. a. h. dyke acland,education,1880,68
mr. a. h. dyke acland,people,1880,61
mr. a. h. dyke acland,working,1880,51
mr. a. h. dyke acland,country,1880,44
mr. a. h. dyke acland,government,1880,44
mr. a. h. dyke acland,men,1880,44
mr. a. h. dyke acland,work,1880,43
mr. a. h. dyke acland,schools,1880,42
mr. a. h. dyke acland,wales,1880,38
mr. a. h. dyke acland,teachers,1880,35
mr. a. h. dyke acland,schools,1890,183
mr. a. h. dyke acland,education,1890,142
mr. a. h. dyke acland,voluntary,1890,56
mr. a. h. dyke acland,school,1890,54
mr. a. h. dyke acland,country,1890,50
mr. a. h. dyke acland,county,1890,49
mr. a. h. dyke acland,government,1890,47
mr. a. h. dyke acland,grant,1890,43
mr. a. h. dyke acland,money,1890,43
mr. a. h. dyke acland,authority,1890,37
mr. a. j. balfour,government,1800,37
mr. a. j. balfour,private,1800,23
mr. a. j. balfour,time,1800,17
mr. a. j. balfour,business,1800,16
mr. a. j. balfour,supply,1800,12
