year,grammatical_collocates,afinn,textblob,vader,combined_score
1822,poor land,-2,-0.4,-0.4767,-2.8767
1822,rich lands,2,0.375,0.5574,2.9324
1822,poor lands,-2,-0.4,-0.4767,-2.8767
1822,poor land,-2,-0.4,-0.4767,-2.8767
1822,old lands,0,0.1,0,0.1
1822,poor land,-2,-0.4,-0.4767,-2.8767
1821,fertile lands,2,0,0,2
1821,old rent,0,0.1,0,0.1
1821,enlightened land,2,0,0.4939,2.4939
1821,less rent,0,-0.16666666666666666,0,-0.16666666666666666
1821,ancient splendor,0,0,0.61240000000000006,0.61240000000000006
1822,beneficial lease,0,0,0.4404,0.4404
1822,freehold tenants,0,0,0.1779,0.1779
1822,beneficial lease,0,0,0.4404,0.4404
1822,old lands,0,0.1,0,0.1
1826,whole property,0,0.2,0,0.2
1822,great property,3,0.8,0.6249,4.4249
1822,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1822,private feuds,0,0,-0.34,-0.34
1820,dry land,0,-0.06666666666666665,0,-0.06666666666666665
1821,other property,0,-0.125,0,-0.125
1821,own property,0,0.6,0,0.6
1821,large property,0,0.21428571428571427,0,0.21428571428571427
1826,inferior lands,-2,0,-0.4019,-2.4019
1826,own tenants,0,0.6,0,0.6
1820,large property,0,0.21428571428571427,0,0.21428571428571427
1820,little land,0,-0.1875,0,-0.1875
1821,large property,0,0.21428571428571427,0,0.21428571428571427
1821,whole property,0,0.2,0,0.2
1821,much rent,0,0.2,0,0.2
1822,many tenants,0,0.5,0,0.5
1822,new tenant,0,0.13636363636363635,0,0.13636363636363635
1820,small tenements,0,-0.25,0,-0.25
1821,whole property,0,0.2,0,0.2
1822,other property,0,-0.125,0,-0.125
1822,unfortunate tenants,0,-0.5,-0.4588,-0.9588
1822,freehold property,0,0,0.1779,0.1779
1822,poor land,-2,-0.4,-0.4767,-2.8767
1821,other property,0,-0.125,0,-0.125
1821,whole property,0,0.2,0,0.2
1821,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1821,own lands,0,0.6,0,0.6
1821,free land,1,0.4,0.5106,1.9106
1821,legal property,1,0.2,0.128,1.3279999999999998
1821,other leases,0,-0.125,0,-0.125
1821,long leases,0,-0.05,0,-0.05
1821,small rents,0,-0.25,0,-0.25
1822,ruined tenant,-2,0,-0.4767,-2.4767
1822,unable land,-2,-0.5,0,-2.5
1821,whole property,0,0.2,0,0.2
1821,general property,0,0.05000000000000002,0,0.05000000000000002
1821,poorer land,-2,0,-0.3612,-2.3612
1821,poorer land,-2,0,-0.3612,-2.3612
1821,bad land,-3,-0.6999999999999998,-0.5423,-4.2423
1821,thin lands,0,-0.4,0,-0.4
1821,much land,0,0.2,0,0.2
1821,own lands,0,0.6,0,0.6
1821,poor lands,-2,-0.4,-0.4767,-2.8767
1822,adequate rent,1,0.3333333333333333,0.2263,1.5596333333333332
1822,whole property,0,0.2,0,0.2
1822,adequate rent,1,0.3333333333333333,0.2263,1.5596333333333332
1821,own property,0,0.6,0,0.6
1822,whole rent,0,0.2,0,0.2
1822,average rent,0,-0.15,0,-0.15
1822,many landholders,0,0.5,0,0.5
1822,bad land,-3,-0.6999999999999998,-0.5423,-4.2423
1821,certain splendor,1,0.21428571428571427,0.7269,1.941185714285714
1822,own property,0,0.6,0,0.6
1821,long lease,0,-0.05,0,-0.05
1821,general property,0,0.05000000000000002,0,0.05000000000000002
1822,foreign land,0,-0.125,0,-0.125
1821,raging feuds,0,0,-0.7003,-0.7003
1821,good land,3,0.7,0.4404,4.1404000000000005
1821,certain lands,1,0.21428571428571427,0.2732,1.487485714285714
1821,high rents,0,0.16,0,0.16
1822,unhappy feuds,-2,-0.6,-0.6369,-3.2369000000000003
1822,average land,0,-0.15,0,-0.15
1822,good land,3,0.7,0.4404,4.1404000000000005
1822,inferior land,-2,0,-0.4019,-2.4019
1822,good land,3,0.7,0.4404,4.1404000000000005
1822,high rents,0,0.16,0,0.16
1822,poor land,-2,-0.4,-0.4767,-2.8767
1822,freehold property,0,0,0.1779,0.1779
1820,large property,0,0.21428571428571427,0,0.21428571428571427
1820,own lands,0,0.6,0,0.6
1820,poor tenantry,-2,-0.4,-0.4767,-2.8767
1820,own property,0,0.6,0,0.6
1820,great property,3,0.8,0.6249,4.4249
1820,great rent,3,0.8,0.6249,4.4249
1823,civil feuds,0,0,-0.34,-0.34
1821,large property,0,0.21428571428571427,0,0.21428571428571427
1821,whole property,0,0.2,0,0.2
1821,real property,0,0.2,0,0.2
1823,stolen property,-2,0,-0.4939,-2.4939
1821,inferior land,-2,0,-0.4019,-2.4019
1823,overpaid absentees,-1,0,-0.2023,-1.2023
1822,small property,0,-0.25,0,-0.25
1820,common property,0,-0.3,0,-0.3
1820,much property,0,0.2,0,0.2
1820,much property,0,0.2,0,0.2
1822,common property,0,-0.3,0,-0.3
1822,miserable feuds,-3,-1,-0.6808,-4.6808
1822,whole property,0,0.2,0,0.2
1820,foreign land,0,-0.125,0,-0.125
1822,other property,0,-0.125,0,-0.125
1822,more property,0,0.5,0,0.5
1822,insolvent tenants,-2,0,0,-2
1822,whole property,0,0.2,0,0.2
1822,poor lands,-2,-0.4,-0.4767,-2.8767
1822,poor lands,-2,-0.4,-0.4767,-2.8767
1822,greatest property,3,1,0.6369,4.6369
1822,real property,0,0.2,0,0.2
1822,new property,0,0.13636363636363635,0,0.13636363636363635
1822,new property,0,0.13636363636363635,0,0.13636363636363635
1822,lucrative property,3,0,0,3
1822,great property,3,0.8,0.6249,4.4249
1822,best lands,3,1,0.6369,4.6369
1822,poorer lands,-2,0,-0.3612,-2.3612
1822,poorer lands,-2,0,-0.3612,-2.3612
1822,large rent,0,0.21428571428571427,0,0.21428571428571427
1821,whole property,0,0.2,0,0.2
1821,other property,0,-0.125,0,-0.125
1821,other property,0,-0.125,0,-0.125
1821,bad lands,-3,-0.6999999999999998,-0.5423,-4.2423
1821,bad land,-3,-0.6999999999999998,-0.5423,-4.2423
1821,bad lands,-3,-0.6999999999999998,-0.5423,-4.2423
1821,better land,2,0.5,0.4404,2.9404
1821,inferior land,-2,0,-0.4019,-2.4019
1821,necessary splendor,0,0,0.61240000000000006,0.61240000000000006
1821,bad land,-3,-0.6999999999999998,-0.5423,-4.2423
1821,rich land,2,0.375,0.5574,2.9324
1821,little property,0,-0.1875,0,-0.1875
1823,new property,0,0.13636363636363635,0,0.13636363636363635
1822,whole property,0,0.2,0,0.2
1822,healthy tenantry,2,0.5,0.4019,2.9019
1822,contented tenantry,0,0,0.34,0.34
1822,much rent,0,0.2,0,0.2
1823,small property,0,-0.25,0,-0.25
1823,own landlord,0,0.6,0,0.6
1823,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1822,own land,0,0.6,0,0.6
1822,other property,0,-0.125,0,-0.125
1822,whole property,0,0.2,0,0.2
1822,rich land,2,0.375,0.5574,2.9324
1822,new enclosures,0,0.13636363636363635,0,0.13636363636363635
1822,whole tenantry,0,0.2,0,0.2
1822,familiar land,0,0.375,0,0.375
1823,richer lands,0,0,0.5267,0.5267
1823,own property,0,0.6,0,0.6
1823,small property,0,-0.25,0,-0.25
1820,dear land,2,0,0.3818,2.3818
1820,own property,0,0.6,0,0.6
1823,other property,0,-0.125,0,-0.125
1823,own splendor,0,0.6,0.61240000000000006,1.2124000000000001
1823,more property,0,0.5,0,0.5
1820,other property,0,-0.125,0,-0.125
1820,own property,0,0.6,0,0.6
1822,smiling land,2,0,0.4588,2.4588
1822,unfortunate land,0,-0.5,-0.4588,-0.9588
1822,better landlords,2,0.5,0.4404,2.9404
1822,own property,0,0.6,0,0.6
1822,main land,0,0.16666666666666666,0,0.16666666666666666
1822,other property,0,-0.125,0,-0.125
1823,great landholders,3,0.8,0.6249,4.4249
1823,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1823,other property,0,-0.125,0,-0.125
1823,whole rents,0,0.2,0,0.2
1823,whole rents,0,0.2,0,0.2
1823,steady splendor,0,0.16666666666666666,0.61240000000000006,0.7790666666666667
1823,whole property,0,0.2,0,0.2
1820,foreign land,0,-0.125,0,-0.125
1820,strange land,-1,-0.05,-0.2023,-1.2523
1823,poor land,-2,-0.4,-0.4767,-2.8767
1822,fictitious splendor,0,0,0.61240000000000006,0.61240000000000006
1822,old lands,0,0.1,0,0.1
1822,poor lands,-2,-0.4,-0.4767,-2.8767
1822,better lands,2,0.5,0.4404,2.9404
1822,devoted property,3,0,0.4019,3.4019
1822,common property,0,-0.3,0,-0.3
1822,own property,0,0.6,0,0.6
1822,own property,0,0.6,0,0.6
1823,other property,0,-0.125,0,-0.125
1823,own property,0,0.6,0,0.6
1822,whole land,0,0.2,0,0.2
1823,foreign land,0,-0.125,0,-0.125
1823,light land,0,0.4,0,0.4
1823,real property,0,0.2,0,0.2
1823,unfortunate tenants,0,-0.5,-0.4588,-0.9588
1823,own property,0,0.6,0,0.6
1820,other tenements,0,-0.125,0,-0.125
1820,large tenements,0,0.21428571428571427,0,0.21428571428571427
1820,small tenements,0,-0.25,0,-0.25
1820,new tenant,0,0.13636363636363635,0,0.13636363636363635
1820,old lands,0,0.1,0,0.1
1823,poor tenants,-2,-0.4,-0.4767,-2.8767
1822,foreign property,0,-0.125,0,-0.125
1823,high rents,0,0.16,0,0.16
1820,certain rent,1,0.21428571428571427,0.2732,1.487485714285714
1824,other property,0,-0.125,0,-0.125
1824,absolute property,0,0.2,0,0.2
1820,large property,0,0.21428571428571427,0,0.21428571428571427
1820,small property,0,-0.25,0,-0.25
1820,great property,3,0.8,0.6249,4.4249
1824,freehold property,0,0,0.1779,0.1779
1824,freehold property,0,0,0.1779,0.1779
1824,freehold property,0,0,0.1779,0.1779
1824,worth property,2,0.3,0.2263,2.5263
1822,beneficial lessee,0,0,0.4404,0.4404
1822,less rent,0,-0.16666666666666666,0,-0.16666666666666666
1822,fraudulent eviction,-5,0,-0.7351,-5.7351
1822,other property,0,-0.125,0,-0.125
1822,whole property,0,0.2,0,0.2
1822,considerable property,0,0.1,0,0.1
1822,foreign land,0,-0.125,0,-0.125
1823,severe landlords,-2,0,-0.3818,-2.3818
1822,inferior landlord,-2,0,-0.4019,-2.4019
1822,high rents,0,0.16,0,0.16
1822,miserable tenantry,-3,-1,-0.4939,-4.4939
1822,whole property,0,0.2,0,0.2
1823,whole property,0,0.2,0,0.2
1823,foreign property,0,-0.125,0,-0.125
1823,distinguished eminenee,2,0,0,2
1823,real property,0,0.2,0,0.2
1823,real property,0,0.2,0,0.2
1823,own lands,0,0.6,0,0.6
1823,whole land,0,0.2,0,0.2
1823,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1823,real property,0,0.2,0,0.2
1823,respected property,2,0,0.4767,2.4767
1823,real property,0,0.2,0,0.2
1823,real property,0,0.2,0,0.2
1823,real property,0,0.2,0,0.2
1823,mere property,0,-0.5,0,-0.5
1822,whole property,0,0.2,0,0.2
1823,other property,0,-0.125,0,-0.125
1823,high rent,0,0.16,0,0.16
1824,own land,0,0.6,0,0.6
1824,lower rents,0,0,-0.296,-0.296
1824,certain lands,1,0.21428571428571427,0.2732,1.487485714285714
1824,other property,0,-0.125,0,-0.125
1824,other landholders,0,-0.125,0,-0.125
1822,other lands,0,-0.125,0,-0.125
1822,alarmed landholders,-2,0,-0.34,-2.34
1822,respective allotments,0,0,0.4215,0.4215
1822,cleared lands,1,0,0.1027,1.1027
1822,cleared lands,1,0,0.1027,1.1027
1822,cleared land,1,0,0.1027,1.1027
1822,whole property,0,0.2,0,0.2
1822,acute franklin,0,0.6,0,0.6
1824,other landlords,0,-0.125,0,-0.125
1824,other leases,0,-0.125,0,-0.125
1822,whole property,0,0.2,0,0.2
1822,other land,0,-0.125,0,-0.125
1822,low rents,0,0,-0.2732,-0.2732
1822,profitable land,2,0,0.4404,2.4404
1822,other property,0,-0.125,0,-0.125
1822,high rents,0,0.16,0,0.16
1826,poor lands,-2,-0.4,-0.4767,-2.8767
1826,solid property,2,0,0.15310000000000001,2.1531000000000002
1823,other property,0,-0.125,0,-0.125
1823,other property,0,-0.125,0,-0.125
1823,other property,0,-0.125,0,-0.125
1823,whole rental,0,0.2,0,0.2
1823,low rents,0,0,-0.2732,-0.2732
1823,small rent,0,-0.25,0,-0.25
1823,other lands,0,-0.125,0,-0.125
1823,large property,0,0.21428571428571427,0,0.21428571428571427
1823,freehold lands,0,0,0.1779,0.1779
1823,other property,0,-0.125,0,-0.125
1826,little property,0,-0.1875,0,-0.1875
1825,less land,0,-0.16666666666666666,0,-0.16666666666666666
1825,good landlord,3,0.7,0.4404,4.1404000000000005
1825,own property,0,0.6,0,0.6
1824,much property,0,0.2,0,0.2
1824,own property,0,0.6,0,0.6
1824,own property,0,0.6,0,0.6
1825,own property,0,0.6,0,0.6
1825,other landholders,0,-0.125,0,-0.125
1825,small landholders,0,-0.25,0,-0.25
1825,own land,0,0.6,0,0.6
1825,own property,0,0.6,0,0.6
1825,own property,0,0.6,0,0.6
1825,own property,0,0.6,0,0.6
1825,religious feuds,0,0,-0.34,-0.34
1825,other property,0,-0.125,0,-0.125
1825,great property,3,0.8,0.6249,4.4249
1825,fertile land,2,0,0,2
1825,very property,0,0.2,0,0.2
1825,whole property,0,0.2,0,0.2
1825,religious feuds,0,0,-0.34,-0.34
1824,own tenants,0,0.6,0,0.6
1824,high rents,0,0.16,0,0.16
1824,high rent,0,0.16,0,0.16
1824,high rent,0,0.16,0,0.16
1824,average rent,0,-0.15,0,-0.15
1825,small tenements,0,-0.25,0,-0.25
1824,high rents,0,0.16,0,0.16
1824,other lands,0,-0.125,0,-0.125
1826,whole property,0,0.2,0,0.2
1825,worse landlords,-3,-0.4,-0.4767,-3.8767
1824,other tenants,0,-0.125,0,-0.125
1824,long leases,0,-0.05,0,-0.05
1824,natural tenantry,1,0.1,0.3612,1.4612
1824,whole property,0,0.2,0,0.2
1824,long leases,0,-0.05,0,-0.05
1824,low rents,0,0,-0.2732,-0.2732
1824,long leases,0,-0.05,0,-0.05
1824,original tenants,0,0.375,0.3182,0.6932
1824,old leases,0,0.1,0,0.1
1824,freehold tenants,0,0,0.1779,0.1779
1824,more land,0,0.5,0,0.5
1824,high rents,0,0.16,0,0.16
1824,higher rents,0,0.25,0,0.25
1824,other property,0,-0.125,0,-0.125
1824,other property,0,-0.125,0,-0.125
1824,considerable property,0,0.1,0,0.1
1824,other property,0,-0.125,0,-0.125
1824,own property,0,0.6,0,0.6
1824,large property,0,0.21428571428571427,0,0.21428571428571427
1822,whole property,0,0.2,0,0.2
1822,bad land,-3,-0.6999999999999998,-0.5423,-4.2423
1822,good land,3,0.7,0.4404,4.1404000000000005
1822,heavy rent,0,-0.2,0,-0.2
1822,real property,0,0.2,0,0.2
1822,foreign land,0,-0.125,0,-0.125
1822,little land,0,-0.1875,0,-0.1875
1822,much land,0,0.2,0,0.2
1822,high rents,0,0.16,0,0.16
1822,poor land,-2,-0.4,-0.4767,-2.8767
1822,poor land,-2,-0.4,-0.4767,-2.8767
1822,whole rent,0,0.2,0,0.2
1822,good landholder,3,0.7,0.4404,4.1404000000000005
1822,old landlord,0,0.1,0,0.1
1822,high rents,0,0.16,0,0.16
1822,low rents,0,0,-0.2732,-0.2732
1822,bad land,-3,-0.6999999999999998,-0.5423,-4.2423
1822,good land,3,0.7,0.4404,4.1404000000000005
1822,whole tenantry,0,0.2,0,0.2
1822,valuable property,0,0,0.4767,0.4767
1826,solid property,2,0,0.15310000000000001,2.1531000000000002
1826,great property,3,0.8,0.6249,4.4249
1826,large property,0,0.21428571428571427,0,0.21428571428571427
1822,poorer lands,-2,0,-0.3612,-2.3612
1822,best land,3,1,0.6369,4.6369
1822,worst land,-3,-1,-0.6249,-4.6249
1822,bad land,-3,-0.6999999999999998,-0.5423,-4.2423
1822,best land,3,1,0.6369,4.6369
1822,capable land,1,0.2,0.3818,1.5817999999999999
1822,whole land,0,0.2,0,0.2
1822,much land,0,0.2,0,0.2
1822,high rents,0,0.16,0,0.16
1822,high rents,0,0.16,0,0.16
1822,high rents,0,0.16,0,0.16
1822,whole rent,0,0.2,0,0.2
1822,good land,3,0.7,0.4404,4.1404000000000005
1822,fair rent,2,0.7,0.3182,3.0182
1822,higher rent,0,0.25,0,0.25
1822,higher rent,0,0.25,0,0.25
1822,foreign land,0,-0.125,0,-0.125
1822,own property,0,0.6,0,0.6
1822,decent splendor,0,0.16666666666666666,0.61240000000000006,0.7790666666666667
1822,many absentees,-1,0.5,-0.2023,-0.7023
1822,irish absentees,-1,0,-0.2023,-1.2023
1822,poorer tenant,-2,0,-0.3612,-2.3612
1822,old rents,0,0.1,0,0.1
1822,other lands,0,-0.125,0,-0.125
1822,heavy rents,0,-0.2,0,-0.2
1822,insolvent tenant,-2,0,0,-2
1822,due splendor,0,-0.125,0.61240000000000006,0.48740000000000006
1824,handsome property,3,0.5,0.4939,3.9939
1824,large property,0,0.21428571428571427,0,0.21428571428571427
1824,large property,0,0.21428571428571427,0,0.21428571428571427
1824,large property,0,0.21428571428571427,0,0.21428571428571427
1824,other landsmen,0,-0.125,0,-0.125
1823,unhappy land,-2,-0.6,-0.4215,-3.0215
1823,literary property,0,0.1,0,0.1
1823,literary property,0,0.1,0,0.1
1823,many eminent,0,0.5,0,0.5
1823,literary property,0,0.1,0,0.1
1823,literary property,0,0.1,0,0.1
1823,poor lands,-2,-0.4,-0.4767,-2.8767
1823,freehold lands,0,0,0.1779,0.1779
1823,real property,0,0.2,0,0.2
1823,whole property,0,0.2,0,0.2
1824,small property,0,-0.25,0,-0.25
1824,good landlords,3,0.7,0.4404,4.1404000000000005
1823,exclusive property,2,0,0.128,2.128
1823,own property,0,0.6,0,0.6
1823,high rent,0,0.16,0,0.16
1823,whole property,0,0.2,0,0.2
1823,low rents,0,0,-0.2732,-0.2732
1823,old rents,0,0.1,0,0.1
1823,foreign land,0,-0.125,0,-0.125
1823,real property,0,0.2,0,0.2
1823,real property,0,0.2,0,0.2
1824,freehold property,0,0,0.1779,0.1779
1823,ancient feuds,0,0,-0.34,-0.34
1823,loyal tenantry,3,0.3333333333333333,0.4767,3.8100333333333336
1825,other property,0,-0.125,0,-0.125
1825,other property,0,-0.125,0,-0.125
1825,much property,0,0.2,0,0.2
1823,literary property,0,0.1,0,0.1
1825,great franklin,3,0.8,0.6249,4.4249
1823,deceitful landmarks,-3,0,-0.4404,-3.4404
1824,small landholders,0,-0.25,0,-0.25
1824,rich landlord,2,0.375,0.5574,2.9324
1824,high rents,0,0.16,0,0.16
1824,petty fogging,0,0,-0.2023,-0.2023
1824,certain land,1,0.21428571428571427,0.2732,1.487485714285714
1823,whole property,0,0.2,0,0.2
1823,new leases,0,0.13636363636363635,0,0.13636363636363635
1823,large property,0,0.21428571428571427,0,0.21428571428571427
1823,large property,0,0.21428571428571427,0,0.21428571428571427
1824,other lands,0,-0.125,0,-0.125
1823,poor land,-2,-0.4,-0.4767,-2.8767
1823,improved land,2,0,0.4767,2.4767
1823,whole property,0,0.2,0,0.2
1823,little property,0,-0.1875,0,-0.1875
1824,other property,0,-0.125,0,-0.125
1824,real property,0,0.2,0,0.2
1824,capable land,1,0.2,0.3818,1.5817999999999999
1824,much property,0,0.2,0,0.2
1824,higher rents,0,0.25,0,0.25
1824,valuable property,0,0,0.4767,0.4767
1824,free land,1,0.4,0.5106,1.9106
1823,large property,0,0.21428571428571427,0,0.21428571428571427
1823,beneficial property,0,0,0.4404,0.4404
1823,certain lands,1,0.21428571428571427,0.2732,1.487485714285714
1823,indispensable property,0,0.4,0,0.4
1823,other property,0,-0.125,0,-0.125
1823,real property,0,0.2,0,0.2
1824,large property,0,0.21428571428571427,0,0.21428571428571427
1824,little property,0,-0.1875,0,-0.1875
1824,present splendor,0,0,0.61240000000000006,0.61240000000000006
1823,free land,1,0.4,0.5106,1.9106
1823,rich landlords,2,0.375,0.5574,2.9324
1823,new absentees,-1,0.13636363636363635,-0.2023,-1.0659363636363637
1823,whole property,0,0.2,0,0.2
1824,real property,0,0.2,0,0.2
1824,constant feuds,0,0,-0.34,-0.34
1825,common property,0,-0.3,0,-0.3
1824,adequate property,1,0.3333333333333333,0.2263,1.5596333333333332
1824,considerable property,0,0.1,0,0.1
1824,own land,0,0.6,0,0.6
1824,own lands,0,0.6,0,0.6
1824,other property,0,-0.125,0,-0.125
1824,good property,3,0.7,0.4404,4.1404000000000005
1824,own land,0,0.6,0,0.6
1823,own property,0,0.6,0,0.6
1823,own property,0,0.6,0,0.6
1823,real property,0,0.2,0,0.2
1824,finest land,3,0,0,3
1824,fixed rent,0,0.1,0,0.1
1824,new leases,0,0.13636363636363635,0,0.13636363636363635
1824,little land,0,-0.1875,0,-0.1875
1824,own property,0,0.6,0,0.6
1824,own land,0,0.6,0,0.6
1824,long leases,0,-0.05,0,-0.05
1824,original rents,0,0.375,0.3182,0.6932
1824,many landlords,0,0.5,0,0.5
1824,other property,0,-0.125,0,-0.125
1824,respectable tenantry,0,0.5,0.4404,0.9404
1824,small rent,0,-0.25,0,-0.25
1824,ruined tenantry,-2,0,-0.4767,-2.4767
1824,fair rent,2,0.7,0.3182,3.0182
1824,most eminent,0,0.5,0,0.5
1824,best landlords,3,1,0.6369,4.6369
1824,mere absentees,-1,-0.5,-0.2023,-1.7023
1824,irish absentees,-1,0,-0.2023,-1.2023
1824,pure absenteeship,1,0.21428571428571427,0,1.2142857142857142
1824,distant tenantry,0,-0.1,0,-0.1
1824,mere absentee,-1,-0.5,-0.2732,-1.7732
1824,irish absentee,-1,0,-0.2732,-1.2732
1824,irish absentees,-1,0,-0.2023,-1.2023
1824,lost property,-3,0,-0.3182,-3.3182
1824,whole property,0,0.2,0,0.2
1824,other property,0,-0.125,0,-0.125
1824,other property,0,-0.125,0,-0.125
1824,foreign lands,0,-0.125,0,-0.125
1824,irish absentees,-1,0,-0.2023,-1.2023
1824,large property,0,0.21428571428571427,0,0.21428571428571427
1824,aristocratical splendor,0,0,0.61240000000000006,0.61240000000000006
1824,monarchical splendor,0,0,0.61240000000000006,0.61240000000000006
1824,poor tenants,-2,-0.4,-0.4767,-2.8767
1824,poorer tenantry,-2,0,-0.3612,-2.3612
1824,high rent,0,0.16,0,0.16
1824,free property,1,0.4,0.5106,1.9106
1824,free land,1,0.4,0.5106,1.9106
1824,other property,0,-0.125,0,-0.125
1824,bad land,-3,-0.6999999999999998,-0.5423,-4.2423
1824,whole property,0,0.2,0,0.2
1824,other property,0,-0.125,0,-0.125
1824,real property,0,0.2,0,0.2
1824,large property,0,0.21428571428571427,0,0.21428571428571427
1824,other property,0,-0.125,0,-0.125
1824,more property,0,0.5,0,0.5
1824,own tenants,0,0.6,0,0.6
1824,proud eminency,2,0.8,0.4767,3.2767
1824,whole property,0,0.2,0,0.2
1823,great property,3,0.8,0.6249,4.4249
1823,considerable property,0,0.1,0,0.1
1824,poor tenants,-2,-0.4,-0.4767,-2.8767
1824,happy land,3,0.8,0.5719,4.3719
1826,petty fogging,0,0,-0.2023,-0.2023
1826,whole property,0,0.2,0,0.2
1826,stolen property,-2,0,-0.4939,-2.4939
1826,stolen property,-2,0,-0.4939,-2.4939
1826,stolen property,-2,0,-0.4939,-2.4939
